customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,province,monthly_income,stressed_interest_rate
CUST147942,18,Self-Employed,1.0,68636,586,0.6,417,19271,1,1,0,Credit Card,Personal,30200,22.25,28.1,0.44,0.147,0,Ontario,5719.666666666667,24.25
CUST147943,56,Employed,32.8,87707,656,3.7,24,9295,0,1,0,Credit Card,Medical,70000,18.26,10.6,0.798,0.266,1,Ontario,7308.916666666667,20.26
CUST147944,29,Self-Employed,2.6,46080,605,7.8,594,19556,0,0,0,Line of Credit,Education,31500,12.16,42.4,0.684,0.228,1,Ontario,3840.0,14.16
CUST147945,42,Employed,9.9,77461,581,22.7,68266,33586,0,0,0,Line of Credit,Education,50000,14.66,43.4,0.645,0.215,0,Ontario,6455.083333333333,16.66
CUST147946,37,Employed,7.3,44600,728,10.5,1249,19515,0,0,0,Line of Credit,Medical,15900,9.46,43.8,0.357,0.119,1,Ontario,3716.6666666666665,11.46
CUST147947,45,Self-Employed,21.0,50732,605,21.7,7436,19021,0,0,0,Credit Card,Personal,40900,19.28,37.5,0.806,0.269,1,British Columbia,4227.666666666667,21.28
CUST147948,34,Employed,5.1,31543,574,2.7,480,16558,0,0,0,Personal Loan,Debt Consolidation,41500,15.21,52.5,1.316,0.439,0,British Columbia,2628.5833333333335,17.21
CUST147949,19,Employed,0.5,16751,503,1.5,11,6606,0,1,0,Line of Credit,Education,5000,13.13,39.4,0.298,0.099,0,British Columbia,1395.9166666666667,15.13
CUST147950,22,Employed,0.7,37866,603,0.0,0,1357,0,0,1,Credit Card,Education,38000,19.62,3.5999999999999996,1.004,0.335,0,British Columbia,3155.5,21.62
CUST147951,30,Employed,0.5,78604,594,11.2,383,4559,0,0,0,Personal Loan,Business,21700,15.3,5.800000000000001,0.276,0.092,0,Ontario,6550.333333333333,17.3
CUST147952,18,Employed,0.0,21705,574,0.6,219,7000,0,0,1,Line of Credit,Medical,18600,13.12,32.300000000000004,0.857,0.286,0,Ontario,1808.75,15.12
CUST147953,24,Self-Employed,1.5,75928,564,3.5,1952,28575,0,0,0,Credit Card,Medical,60500,21.62,37.6,0.797,0.266,0,Ontario,6327.333333333333,23.62
CUST147954,20,Employed,0.2,30662,627,1.3,73,19778,0,2,0,Personal Loan,Debt Consolidation,17400,14.15,64.5,0.567,0.189,0,Ontario,2555.1666666666665,16.15
CUST147955,31,Employed,12.4,58772,635,10.1,120,6023,0,0,0,Credit Card,Medical,70000,20.89,10.2,1.191,0.397,1,Ontario,4897.666666666667,22.89
CUST147956,29,Employed,4.7,57382,806,10.7,854,14307,0,0,0,Personal Loan,Medical,99500,8.95,24.9,1.734,0.578,1,Ontario,4781.833333333333,10.95
CUST147957,36,Employed,8.6,63612,611,17.1,3038,32752,0,1,0,Line of Credit,Medical,26600,12.25,51.5,0.418,0.139,0,British Columbia,5301.0,14.25
CUST147958,45,Employed,12.8,91262,609,18.0,1858,22056,0,0,0,Line of Credit,Personal,41400,12.06,24.2,0.454,0.151,1,British Columbia,7605.166666666667,14.06
CUST147959,32,Self-Employed,5.6,38119,625,13.0,3411,10224,0,0,0,Personal Loan,Education,19000,14.04,26.8,0.498,0.166,1,Ontario,3176.5833333333335,16.04
CUST147960,18,Employed,0.0,34983,487,0.0,0,4323,0,0,0,Credit Card,Business,23800,21.96,12.4,0.68,0.227,0,Ontario,2915.25,23.96
CUST147961,18,Employed,0.0,16481,669,0.2,6,6239,1,2,0,Personal Loan,Personal,12900,11.47,37.9,0.783,0.261,0,British Columbia,1373.4166666666667,13.47
CUST147962,36,Self-Employed,7.1,24219,758,16.9,6797,13451,0,0,0,Line of Credit,Medical,14200,7.85,55.50000000000001,0.586,0.195,0,Ontario,2018.25,9.85
CUST147963,27,Self-Employed,3.2,28130,676,2.0,197,10772,0,0,0,Credit Card,Home Improvement,15700,17.77,38.3,0.558,0.186,1,Ontario,2344.1666666666665,19.77
CUST147964,33,Employed,4.6,19700,659,8.8,141,2112,0,0,0,Credit Card,Business,19000,17.6,10.7,0.964,0.321,1,Ontario,1641.6666666666667,19.6
CUST147965,38,Employed,10.8,75373,752,15.3,7036,33170,0,0,0,Line of Credit,Business,41300,7.5,44.0,0.548,0.183,1,British Columbia,6281.083333333333,9.5
CUST147966,52,Employed,20.6,94495,597,28.1,2530,63255,1,2,1,Credit Card,Medical,70000,22.37,66.9,0.741,0.247,0,British Columbia,7874.583333333333,24.37
CUST147967,18,Employed,0.0,15000,606,1.0,35,1976,0,0,1,Personal Loan,Debt Consolidation,3600,14.63,13.200000000000001,0.24,0.08,0,British Columbia,1250.0,16.630000000000003
CUST147968,22,Employed,3.4,72691,635,2.8,161,25843,0,0,0,Personal Loan,Business,100000,14.16,35.6,1.376,0.459,0,British Columbia,6057.583333333333,16.16
CUST147969,33,Employed,9.7,38313,626,6.3,2399,5740,0,1,0,Personal Loan,Personal,20300,13.89,15.0,0.53,0.177,1,British Columbia,3192.75,15.89
CUST147970,21,Employed,0.4,17322,640,0.7,74,4433,0,1,0,Credit Card,Medical,18300,20.53,25.6,1.056,0.352,0,British Columbia,1443.5,22.53
CUST147971,18,Employed,0.0,18980,688,1.0,12,2492,0,0,0,Personal Loan,Home Improvement,33100,12.03,13.100000000000001,1.744,0.581,0,Ontario,1581.6666666666667,14.03
CUST147972,50,Employed,18.9,50676,715,19.6,1242,12215,0,1,0,Credit Card,Business,48800,15.55,24.099999999999998,0.963,0.321,1,Ontario,4223.0,17.55
CUST147973,22,Employed,1.0,30609,634,1.2,192,6575,0,0,0,Line of Credit,Business,13400,12.07,21.5,0.438,0.146,0,Ontario,2550.75,14.07
CUST147974,19,Self-Employed,1.0,27107,508,1.9,74,2143,0,0,0,Personal Loan,Personal,47700,16.04,7.9,1.76,0.587,0,Ontario,2258.9166666666665,18.04
CUST147975,21,Student,1.9,24060,683,1.9,5,11750,0,0,0,Line of Credit,Personal,10500,10.69,48.8,0.436,0.145,1,Ontario,2005.0,12.69
CUST147976,48,Employed,12.8,58057,661,26.0,32840,13725,0,0,0,Credit Card,Medical,43700,17.69,23.599999999999998,0.753,0.251,1,Ontario,4838.083333333333,19.69
CUST147977,26,Employed,4.9,67395,548,2.3,253,8088,0,0,1,Credit Card,Business,52400,22.96,12.0,0.778,0.259,0,British Columbia,5616.25,24.96
CUST147978,18,Employed,0.0,48374,588,0.4,3,4788,0,1,0,Credit Card,Education,17300,21.33,9.9,0.358,0.119,0,Ontario,4031.1666666666665,23.33
CUST147979,24,Employed,4.6,27882,646,1.1,125,13890,0,0,1,Line of Credit,Medical,7400,11.89,49.8,0.265,0.088,0,Ontario,2323.5,13.89
CUST147980,34,Self-Employed,6.3,137898,699,12.3,10539,28882,0,0,1,Credit Card,Debt Consolidation,70000,17.41,20.9,0.508,0.169,1,Ontario,11491.5,19.41
CUST147981,45,Employed,1.5,58857,659,15.8,4582,7101,0,1,0,Line of Credit,Education,10200,9.3,12.1,0.173,0.058,1,Ontario,4904.75,11.3
CUST147982,44,Employed,4.8,54167,687,0.4,562,7706,0,0,0,Personal Loan,Medical,79500,11.46,14.2,1.468,0.489,0,Ontario,4513.916666666667,13.46
CUST147983,25,Self-Employed,1.1,39998,598,2.4,908,7057,0,2,0,Line of Credit,Education,16000,13.73,17.599999999999998,0.4,0.133,0,British Columbia,3333.1666666666665,15.73
CUST147984,28,Employed,5.2,52484,657,9.4,433,16775,0,0,0,Credit Card,Medical,32400,17.38,32.0,0.617,0.206,1,Ontario,4373.666666666667,19.38
CUST147985,60,Employed,23.2,93682,832,18.2,5541,20436,0,0,0,Credit Card,Home Improvement,61800,14.8,21.8,0.66,0.22,1,Ontario,7806.833333333333,16.8
CUST147986,46,Employed,0.6,24250,711,24.3,10564,3516,0,0,0,Credit Card,Education,9600,17.13,14.499999999999998,0.396,0.132,1,Ontario,2020.8333333333333,19.13
CUST147987,31,Employed,3.9,28720,711,0.5,43,8891,0,0,0,Line of Credit,Personal,18400,9.03,31.0,0.641,0.214,1,Ontario,2393.3333333333335,11.03
CUST147988,18,Self-Employed,1.0,55516,652,0.8,114,17044,0,0,0,Credit Card,Education,10500,18.11,30.7,0.189,0.063,1,British Columbia,4626.333333333333,20.11
CUST147989,29,Self-Employed,1.3,25132,645,6.9,314,3185,0,2,0,Personal Loan,Debt Consolidation,30200,13.65,12.7,1.202,0.401,0,Ontario,2094.3333333333335,15.65
CUST147990,19,Employed,0.5,61234,691,0.4,149,26670,0,0,0,Line of Credit,Business,39000,10.95,43.6,0.637,0.212,0,British Columbia,5102.833333333333,12.95
CUST147991,24,Employed,4.0,18487,554,0.6,21,5342,0,1,0,Credit Card,Business,6600,22.62,28.9,0.357,0.119,0,Ontario,1540.5833333333333,24.62
CUST147992,23,Employed,1.5,17555,627,4.6,148,10316,0,0,1,Line of Credit,Home Improvement,11400,12.35,58.8,0.649,0.216,0,Ontario,1462.9166666666667,14.35
CUST147993,32,Student,1.8,22100,555,11.3,1772,6200,1,3,0,Personal Loan,Personal,25600,16.57,28.1,1.158,0.386,0,Ontario,1841.6666666666667,18.57
CUST147994,35,Employed,2.5,34840,593,1.8,332,8106,0,1,1,Credit Card,Home Improvement,46200,22.44,23.3,1.326,0.442,0,Ontario,2903.3333333333335,24.44
CUST147995,26,Employed,5.5,21616,522,0.4,205,4538,0,2,0,Credit Card,Debt Consolidation,9900,22.81,21.0,0.458,0.153,0,British Columbia,1801.3333333333333,24.81
CUST147996,19,Self-Employed,1.0,66102,601,0.2,38,21553,0,1,0,Credit Card,Home Improvement,70000,20.88,32.6,1.059,0.353,0,Ontario,5508.5,22.88
CUST147997,32,Employed,3.6,55359,666,4.9,686,13159,0,0,0,Credit Card,Home Improvement,59500,18.03,23.799999999999997,1.075,0.358,1,Ontario,4613.25,20.03
CUST147998,29,Employed,4.9,89794,661,7.4,847,34890,0,0,0,Credit Card,Personal,70000,18.86,38.9,0.78,0.26,1,British Columbia,7482.833333333333,20.86
CUST147999,18,Self-Employed,1.0,53792,613,0.8,18,7664,0,3,0,Credit Card,Personal,42700,19.19,14.2,0.794,0.265,0,Ontario,4482.666666666667,21.19
CUST148000,42,Self-Employed,5.5,73621,710,0.7,32,23695,0,0,0,Credit Card,Personal,70000,15.6,32.2,0.951,0.317,1,Ontario,6135.083333333333,17.6
CUST148001,26,Self-Employed,3.7,83573,694,0.2,132,9300,0,0,0,Personal Loan,Business,12300,12.65,11.1,0.147,0.049,1,Ontario,6964.416666666667,14.65
CUST148002,31,Self-Employed,1.9,61769,601,2.7,6978,9383,0,2,0,Personal Loan,Personal,20000,13.87,15.2,0.324,0.108,0,Ontario,5147.416666666667,15.87
CUST148003,32,Employed,7.8,65651,519,2.6,1797,9728,0,0,0,Personal Loan,Home Improvement,40600,15.76,14.799999999999999,0.618,0.206,0,Ontario,5470.916666666667,17.759999999999998
CUST148004,34,Employed,7.7,60725,613,0.5,328,1984,0,0,0,Credit Card,Business,35500,20.5,3.3000000000000003,0.585,0.195,1,British Columbia,5060.416666666667,22.5
CUST148005,36,Student,1.7,29387,621,2.1,123,8595,0,1,0,Credit Card,Medical,2900,19.91,29.2,0.099,0.033,1,British Columbia,2448.9166666666665,21.91
CUST148006,19,Employed,0.5,26540,467,0.7,101,10619,0,0,0,Personal Loan,Education,52500,16.38,40.0,1.978,0.659,0,British Columbia,2211.6666666666665,18.38
CUST148007,38,Student,1.2,15000,668,0.7,496,4784,1,1,0,Personal Loan,Personal,13800,12.54,31.900000000000002,0.92,0.307,0,Ontario,1250.0,14.54
CUST148008,30,Employed,11.1,20824,632,10.5,920,2626,0,2,0,Personal Loan,Debt Consolidation,17700,13.44,12.6,0.85,0.283,0,British Columbia,1735.3333333333333,15.44
CUST148009,48,Employed,1.5,52027,647,13.4,2084,22127,0,1,1,Line of Credit,Personal,22700,12.68,42.5,0.436,0.145,1,British Columbia,4335.583333333333,14.68
CUST148010,44,Employed,13.5,25288,742,22.9,408,9017,0,0,0,Credit Card,Medical,15500,16.25,35.699999999999996,0.613,0.204,1,British Columbia,2107.3333333333335,18.25
CUST148011,50,Student,1.8,15634,664,6.8,382,850,0,0,0,Line of Credit,Personal,5700,10.56,5.4,0.365,0.122,1,Ontario,1302.8333333333333,12.56
CUST148012,23,Employed,0.5,24005,570,4.3,679,4420,0,1,1,Personal Loan,Home Improvement,34600,15.07,18.4,1.441,0.48,0,Ontario,2000.4166666666667,17.07
CUST148013,50,Employed,28.3,66936,652,5.2,674,14064,0,2,0,Personal Loan,Personal,72500,11.22,21.0,1.083,0.361,1,Ontario,5578.0,13.22
CUST148014,36,Self-Employed,1.3,250000,615,8.7,32190,24864,0,1,0,Personal Loan,Debt Consolidation,72300,14.81,9.9,0.289,0.096,1,Ontario,20833.333333333332,16.810000000000002
CUST148015,43,Employed,20.6,37659,776,8.7,159,5344,0,0,0,Personal Loan,Education,71700,8.79,14.2,1.904,0.635,1,British Columbia,3138.25,10.79
CUST148016,43,Self-Employed,18.4,44877,728,15.5,1399,18359,0,0,1,Credit Card,Home Improvement,39500,16.79,40.9,0.88,0.293,1,British Columbia,3739.75,18.79
CUST148017,40,Employed,0.2,40537,660,19.6,5025,13889,0,0,0,Credit Card,Debt Consolidation,23300,18.26,34.300000000000004,0.575,0.192,1,Ontario,3378.0833333333335,20.26
CUST148018,21,Student,0.4,25979,634,2.7,152,8596,0,0,0,Line of Credit,Personal,14400,12.71,33.1,0.554,0.185,1,Ontario,2164.9166666666665,14.71
CUST148019,46,Employed,11.8,23765,755,25.1,6569,5496,0,1,0,Line of Credit,Home Improvement,7200,7.63,23.1,0.303,0.101,1,British Columbia,1980.4166666666667,9.629999999999999
CUST148020,39,Student,0.9,21909,714,10.9,992,9575,0,0,0,Credit Card,Business,2200,17.14,43.7,0.1,0.033,1,British Columbia,1825.75,19.14
CUST148021,18,Employed,0.0,79603,634,0.9,96,19656,0,2,1,Credit Card,Home Improvement,70000,20.67,24.7,0.879,0.293,0,British Columbia,6633.583333333333,22.67
CUST148022,29,Employed,0.8,101093,641,3.5,542,49847,0,0,0,Line of Credit,Debt Consolidation,45400,11.26,49.3,0.449,0.15,0,British Columbia,8424.416666666666,13.26
CUST148023,20,Employed,0.0,28643,673,0.3,21,16836,0,0,0,Credit Card,Business,28300,17.49,58.8,0.988,0.329,0,Ontario,2386.9166666666665,19.49
CUST148024,18,Employed,0.0,42693,618,0.7,351,12088,0,0,0,Credit Card,Medical,30200,19.07,28.299999999999997,0.707,0.236,1,Ontario,3557.75,21.07
CUST148025,45,Employed,21.3,50820,657,3.7,12399,8660,0,0,0,Personal Loan,Debt Consolidation,27200,12.8,17.0,0.535,0.178,0,Ontario,4235.0,14.8
CUST148026,18,Self-Employed,1.0,64356,605,1.7,676,12391,0,2,1,Credit Card,Education,7600,19.48,19.3,0.118,0.039,1,British Columbia,5363.0,21.48
CUST148027,19,Employed,0.7,40472,552,1.5,667,3695,0,1,1,Line of Credit,Medical,15000,13.59,9.1,0.371,0.124,0,Ontario,3372.6666666666665,15.59
CUST148028,58,Self-Employed,12.6,54704,785,21.1,1168,6283,0,0,0,Personal Loan,Personal,87200,8.23,11.5,1.594,0.531,1,Ontario,4558.666666666667,10.23
CUST148029,29,Student,1.3,51282,598,9.0,2628,23647,0,0,0,Line of Credit,Business,22400,13.39,46.1,0.437,0.146,0,Ontario,4273.5,15.39
CUST148030,42,Self-Employed,1.2,29220,515,2.7,5676,10341,0,0,0,Credit Card,Home Improvement,18200,21.23,35.4,0.623,0.208,0,Ontario,2435.0,23.23
CUST148031,48,Employed,1.5,36869,664,2.8,1039,3037,0,0,0,Credit Card,Personal,20500,18.73,8.200000000000001,0.556,0.185,1,British Columbia,3072.4166666666665,20.73
CUST148032,44,Self-Employed,16.3,48879,756,22.9,4729,24964,0,0,0,Credit Card,Home Improvement,5700,14.22,51.1,0.117,0.039,1,Ontario,4073.25,16.22
CUST148033,36,Employed,16.8,22164,641,10.2,7217,7509,0,0,0,Line of Credit,Medical,12600,11.75,33.900000000000006,0.568,0.189,1,British Columbia,1847.0,13.75
CUST148034,34,Employed,2.1,24930,596,10.3,1161,7391,0,3,2,Credit Card,Personal,34600,22.14,29.599999999999998,1.388,0.463,0,Ontario,2077.5,24.14
CUST148035,41,Self-Employed,7.6,38579,526,22.2,1114,6317,0,2,1,Line of Credit,Business,31200,14.86,16.400000000000002,0.809,0.27,0,British Columbia,3214.9166666666665,16.86
CUST148036,32,Employed,11.1,15000,643,10.1,1411,5547,0,1,0,Personal Loan,Debt Consolidation,8000,14.75,37.0,0.533,0.178,0,Ontario,1250.0,16.75
CUST148037,43,Employed,3.0,23433,635,5.6,7,4682,0,0,0,Personal Loan,Medical,11600,14.64,20.0,0.495,0.165,1,British Columbia,1952.75,16.64
CUST148038,31,Employed,4.0,18895,685,5.6,395,8717,0,0,1,Credit Card,Personal,9600,17.27,46.1,0.508,0.169,0,British Columbia,1574.5833333333333,19.27
CUST148039,33,Student,0.5,21658,616,12.4,1899,14341,0,2,0,Credit Card,Debt Consolidation,2200,20.4,66.2,0.102,0.034,0,British Columbia,1804.8333333333333,22.4
CUST148040,57,Self-Employed,15.7,55081,752,5.7,1054,12977,0,1,0,Personal Loan,Personal,38800,8.8,23.599999999999998,0.704,0.235,1,British Columbia,4590.083333333333,10.8
CUST148041,29,Self-Employed,1.9,47765,574,11.0,4812,12563,1,2,1,Line of Credit,Medical,38700,13.86,26.3,0.81,0.27,0,Ontario,3980.4166666666665,15.86
CUST148042,35,Employed,8.7,37332,518,7.0,45,16560,0,0,1,Credit Card,Personal,33200,21.09,44.4,0.889,0.296,0,British Columbia,3111.0,23.09
CUST148043,40,Self-Employed,12.2,142765,716,15.4,606,30107,0,0,0,Personal Loan,Medical,100000,10.03,21.099999999999998,0.7,0.233,1,Ontario,11897.083333333334,12.03
CUST148044,40,Employed,10.7,26431,611,14.2,1797,3172,0,0,0,Credit Card,Business,26100,20.0,12.0,0.987,0.329,1,British Columbia,2202.5833333333335,22.0
CUST148045,38,Self-Employed,2.8,63313,574,12.2,1229,17503,0,1,0,Personal Loan,Education,65400,15.17,27.6,1.033,0.344,0,Ontario,5276.083333333333,17.17
CUST148046,19,Employed,0.0,19221,498,1.5,118,5408,1,2,1,Line of Credit,Education,15400,14.62,28.1,0.801,0.267,0,Ontario,1601.75,16.619999999999997
CUST148047,36,Employed,17.7,44153,620,0.1,15,13554,0,1,0,Line of Credit,Personal,30200,12.93,30.7,0.684,0.228,1,Ontario,3679.4166666666665,14.93
CUST148048,37,Employed,13.4,15000,612,5.2,251,2522,1,1,0,Credit Card,Home Improvement,14200,19.14,16.8,0.947,0.316,0,British Columbia,1250.0,21.14
CUST148049,48,Self-Employed,22.8,25458,607,5.7,2178,4443,0,0,0,Personal Loan,Personal,43500,13.48,17.5,1.709,0.57,1,British Columbia,2121.5,15.48
CUST148050,43,Employed,0.1,48229,698,7.5,462,23743,0,0,0,Credit Card,Personal,49600,18.67,49.2,1.028,0.343,0,Ontario,4019.0833333333335,20.67
CUST148051,49,Employed,25.0,75831,597,26.6,3816,7890,0,1,0,Line of Credit,Medical,40200,13.89,10.4,0.53,0.177,0,Ontario,6319.25,15.89
CUST148052,22,Employed,3.7,15000,606,3.6,278,1947,0,1,0,Personal Loan,Education,24000,14.23,13.0,1.6,0.533,1,Ontario,1250.0,16.23
CUST148053,23,Self-Employed,1.0,29259,617,1.3,249,11380,0,0,0,Line of Credit,Education,12400,11.16,38.9,0.424,0.141,1,British Columbia,2438.25,13.16
CUST148054,38,Employed,5.7,26283,710,14.2,3968,5651,0,0,0,Credit Card,Medical,14100,16.45,21.5,0.536,0.179,1,Ontario,2190.25,18.45
CUST148055,48,Employed,17.9,52773,647,22.7,1562,26339,0,2,0,Credit Card,Personal,3100,20.97,49.9,0.059,0.02,1,Ontario,4397.75,22.97
CUST148056,32,Employed,2.4,72435,596,12.0,4795,28951,0,0,0,Personal Loan,Business,56800,15.75,40.0,0.784,0.261,0,British Columbia,6036.25,17.75
CUST148057,26,Employed,0.2,35718,619,2.0,191,20533,0,0,0,Credit Card,Business,29600,19.65,57.49999999999999,0.829,0.276,0,Ontario,2976.5,21.65
CUST148058,18,Employed,0.0,22170,573,1.6,92,6960,0,0,1,Credit Card,Personal,22300,21.11,31.4,1.006,0.335,0,Ontario,1847.5,23.11
CUST148059,39,Self-Employed,14.1,49109,644,18.9,429,20619,0,0,0,Credit Card,Personal,65100,20.96,42.0,1.326,0.442,1,Ontario,4092.4166666666665,22.96
CUST148060,33,Self-Employed,7.1,76194,628,3.8,1406,32397,0,1,0,Credit Card,Home Improvement,70000,19.22,42.5,0.919,0.306,1,British Columbia,6349.5,21.22
CUST148061,29,Student,0.9,83242,754,4.3,386,35878,0,2,0,Personal Loan,Personal,17400,8.48,43.1,0.209,0.07,1,British Columbia,6936.833333333333,10.48
CUST148062,45,Employed,15.7,68797,648,3.1,133,25315,0,1,0,Personal Loan,Business,47900,13.87,36.8,0.696,0.232,0,Ontario,5733.083333333333,15.87
CUST148063,33,Self-Employed,5.0,45960,629,10.7,12552,13640,0,1,0,Personal Loan,Home Improvement,62700,13.72,29.7,1.364,0.455,1,British Columbia,3830.0,15.72
CUST148064,35,Employed,4.4,18584,677,16.2,35,9198,0,0,0,Credit Card,Personal,22700,17.27,49.5,1.221,0.407,1,Ontario,1548.6666666666667,19.27
CUST148065,45,Employed,2.5,115309,655,14.5,186,47034,0,0,0,Credit Card,Home Improvement,35300,17.44,40.8,0.306,0.102,1,British Columbia,9609.083333333334,19.44
CUST148066,61,Employed,11.2,96210,631,29.0,472,31183,0,2,0,Line of Credit,Medical,50000,11.26,32.4,0.52,0.173,0,Ontario,8017.5,13.26
CUST148067,29,Employed,6.1,43800,650,6.4,513,12299,0,0,0,Line of Credit,Home Improvement,29800,9.26,28.1,0.68,0.227,1,British Columbia,3650.0,11.26
CUST148068,24,Employed,0.2,49402,584,3.7,748,15915,0,0,0,Personal Loan,Medical,60400,16.46,32.2,1.223,0.408,0,Ontario,4116.833333333333,18.46
CUST148069,23,Employed,4.3,71695,737,2.9,595,3327,0,0,0,Personal Loan,Personal,69100,9.82,4.6,0.964,0.321,1,Ontario,5974.583333333333,11.82
CUST148070,40,Employed,11.1,31527,729,15.0,1276,5593,0,0,1,Personal Loan,Business,3700,10.17,17.7,0.117,0.039,1,British Columbia,2627.25,12.17
CUST148071,21,Employed,1.7,38225,702,1.5,141,7517,0,0,0,Line of Credit,Business,17800,8.17,19.7,0.466,0.155,1,Ontario,3185.4166666666665,10.17
CUST148072,30,Self-Employed,2.8,153837,709,6.8,298,8244,0,0,0,Credit Card,Medical,43700,16.67,5.4,0.284,0.095,1,British Columbia,12819.75,18.67
CUST148073,31,Employed,12.9,31077,570,4.2,125,13682,0,0,0,Credit Card,Debt Consolidation,17600,22.37,44.0,0.566,0.189,0,Ontario,2589.75,24.37
CUST148074,53,Employed,15.3,82661,692,11.2,3529,41746,0,1,0,Credit Card,Home Improvement,70000,18.58,50.5,0.847,0.282,0,British Columbia,6888.416666666667,20.58
CUST148075,49,Employed,6.3,38295,751,29.6,1786,10241,0,0,0,Credit Card,Home Improvement,17200,14.44,26.700000000000003,0.449,0.15,1,Ontario,3191.25,16.439999999999998
CUST148076,18,Employed,0.0,24973,643,1.2,21,19719,0,2,0,Line of Credit,Personal,5500,11.97,79.0,0.22,0.073,0,Ontario,2081.0833333333335,13.97
CUST148077,54,Student,0.0,32001,712,0.5,149,6327,0,1,0,Personal Loan,Personal,3400,10.61,19.8,0.106,0.035,1,Ontario,2666.75,12.61
CUST148078,20,Employed,1.9,20888,650,1.2,31,12713,0,0,0,Personal Loan,Education,37800,12.34,60.9,1.81,0.603,0,Ontario,1740.6666666666667,14.34
CUST148079,36,Student,0.6,15000,652,6.6,115,1640,0,1,0,Personal Loan,Education,17400,11.33,10.9,1.16,0.387,1,Ontario,1250.0,13.33
CUST148080,24,Employed,4.5,27874,726,4.1,105,10950,0,0,0,Line of Credit,Personal,21500,8.32,39.300000000000004,0.771,0.257,1,Ontario,2322.8333333333335,10.32
CUST148081,30,Self-Employed,3.3,129854,603,1.6,1745,13761,0,0,0,Line of Credit,Home Improvement,45500,12.08,10.6,0.35,0.117,1,Ontario,10821.166666666666,14.08
CUST148082,23,Employed,3.0,37579,663,2.4,200,3585,0,1,0,Line of Credit,Home Improvement,25900,10.83,9.5,0.689,0.23,1,Ontario,3131.5833333333335,12.83
CUST148083,55,Student,1.1,50102,676,3.3,182,12874,0,0,0,Credit Card,Debt Consolidation,5000,18.96,25.7,0.1,0.033,1,British Columbia,4175.166666666667,20.96
CUST148084,33,Employed,12.4,15000,643,13.7,1573,8037,0,1,0,Credit Card,Debt Consolidation,19300,19.0,53.6,1.287,0.429,0,Ontario,1250.0,21.0
CUST148085,37,Employed,11.3,47161,648,14.9,4416,6150,0,3,0,Credit Card,Home Improvement,2300,20.06,13.0,0.049,0.016,0,British Columbia,3930.0833333333335,22.06
CUST148086,22,Employed,3.5,22802,667,2.2,581,802,0,1,0,Line of Credit,Education,17600,9.64,3.5000000000000004,0.772,0.257,1,Ontario,1900.1666666666667,11.64
CUST148087,18,Self-Employed,1.0,52131,633,2.0,362,7391,1,1,0,Personal Loan,Business,77700,13.25,14.2,1.49,0.497,0,British Columbia,4344.25,15.25
CUST148088,29,Employed,4.7,18495,668,7.0,135,3018,0,0,0,Credit Card,Personal,15500,17.37,16.3,0.838,0.279,1,Ontario,1541.25,19.37
CUST148089,41,Self-Employed,11.3,48625,686,3.8,42,20612,0,0,0,Line of Credit,Personal,18000,10.99,42.4,0.37,0.123,1,British Columbia,4052.0833333333335,12.99
CUST148090,33,Employed,12.4,22911,645,9.4,298,14015,0,1,0,Personal Loan,Debt Consolidation,40000,13.81,61.199999999999996,1.746,0.582,0,British Columbia,1909.25,15.81
CUST148091,46,Employed,25.1,53541,692,20.7,13979,12556,0,0,0,Line of Credit,Education,32500,10.73,23.5,0.607,0.202,1,British Columbia,4461.75,12.73
CUST148092,36,Student,0.2,17824,706,14.4,509,5706,0,1,0,Personal Loan,Education,17000,10.51,32.0,0.954,0.318,1,Ontario,1485.3333333333333,12.51
CUST148093,35,Self-Employed,10.7,85851,650,0.5,205,15444,0,0,0,Credit Card,Debt Consolidation,70000,18.34,18.0,0.815,0.272,1,British Columbia,7154.25,20.34
CUST148094,41,Employed,12.4,41065,600,10.9,567,8772,0,1,0,Personal Loan,Personal,70800,13.05,21.4,1.724,0.575,1,British Columbia,3422.0833333333335,15.05
CUST148095,36,Employed,11.0,78072,669,11.3,400,2937,0,0,0,Credit Card,Medical,66200,18.73,3.8,0.848,0.283,1,Ontario,6506.0,20.73
CUST148096,46,Employed,10.8,143311,593,10.7,1226,42923,0,0,1,Credit Card,Education,70000,22.95,30.0,0.488,0.163,1,Ontario,11942.583333333334,24.95
CUST148097,41,Self-Employed,2.3,130493,589,6.9,139,26728,0,2,0,Line of Credit,Medical,50000,13.06,20.5,0.383,0.128,0,British Columbia,10874.416666666666,15.06
CUST148098,45,Self-Employed,21.8,20787,568,15.0,3872,1505,0,1,0,Personal Loan,Business,3300,15.67,7.199999999999999,0.159,0.053,0,Ontario,1732.25,17.67
CUST148099,43,Employed,23.4,67017,626,13.0,3708,36296,0,3,0,Line of Credit,Personal,18900,11.81,54.2,0.282,0.094,0,British Columbia,5584.75,13.81
CUST148100,51,Employed,6.5,51507,584,11.7,9603,2669,1,2,1,Credit Card,Debt Consolidation,28300,22.68,5.2,0.549,0.183,0,British Columbia,4292.25,24.68
